t,V,x
4.2199999999999545,4.572855722766049,0.010523423569596256
4.229999999999954,4.57075103805213,0.056251980797256754
4.239999999999954,4.5595006418926785,0.10195949117777806
4.249999999999954,4.539108743657123,0.14755449759670483
4.259999999999954,4.509597844137782,0.19294558503327608
4.269999999999953,4.471008727131127,0.2380415634746539
4.279999999999953,4.4234004144361965,0.2827516507459652
4.289999999999953,4.3668500842870035,0.32698565489032716
4.299999999999953,4.301452953308938,0.3706541557331972
4.3099999999999525,4.227322122162298,0.4136686852662866
4.319999999999952,4.14458838510904,0.45594190648790955
4.329999999999952,4.053400003811459,0.49738779033899994
4.339999999999952,3.953922445743659,0.5379217903771145
4.349999999999952,3.846338087668236,0.5774610148345511
4.3599999999999515,3.730845884701326,0.6159243957112335
4.369999999999951,3.607661005559079,0.6532328545582468
4.379999999999951,3.4770144346474297,0.6893094646138376
4.389999999999951,3.339152541724662,0.7240796089603119
4.399999999999951,3.1943366199325993,0.7574711343775585
4.40999999999995,3.0428423930570876,0.7894145005768846
4.41999999999995,2.884959492941711,0.8198429245074554
4.42999999999995,2.72099090804022,0.8486925194368725
4.43999999999995,2.5512524041528453,0.8759024285172747
4.4499999999999496,2.3760719184493904,0.9014149525588032
4.459999999999949,2.1957889279376297,0.9251756717432971
4.469999999999949,2.0107537935889703,0.9471335610226733
4.479999999999949,1.8213270813844358,0.967241098958563
4.489999999999949,1.627878861592723,0.9854543697724074
4.4999999999999485,1.4307879876382417,1.0017331583883347
4.509999999999948,1.2304413559605747,1.0160410382647171
4.519999999999948,1.0272331483076313,1.028345451824323
4.529999999999948,0.8215640579427668,1.0386177833073993
4.539999999999948,0.6138405012812869,1.0468334238868269
4.549999999999947,0.40447381650392145,1.0529718288996397
4.559999999999947,0.19387945072399354,1.057016567064679
4.569999999999947,-0.017523862688942293,1.058955361571919
4.579999999999947,-0.2293149350033261,1.0587801229450295
4.589999999999947,-0.441070959592332,1.0564869735949962
4.599999999999946,-0.6523683543113312,1.0520762639990728
4.609999999999946,-0.8627836071111458,1.0455525804559596
4.619999999999946,-1.0718941232023376,1.0369247443848482
4.629999999999946,-1.2792790720793072,1.0262058031528247
4.6399999999999455,-1.484520232709872,1.0134130124320317
4.649999999999945,-1.6872028351962784,0.998567810104933
4.659999999999945,-1.8869163972172651,0.9816957817529702
4.669999999999945,-2.083255553567859,0.9628266177807976
4.679999999999945,-2.2758208771240183,0.941994062245119
4.689999999999944,-2.464219689573042,0.9192358534738788
4.699999999999944,-2.648066860267818,0.8945936565781484
4.709999999999944,-2.8269855915834476,0.8681129879754702
4.719999999999944,-3.000608189178542,0.8398431320596357
4.729999999999944,-3.168576815590469,0.8098370501678502
4.739999999999943,-3.330544225624039,0.7781512820119455
4.749999999999943,-3.486174482026428,0.7448458397557051
4.759999999999943,-3.6351436499775693,0.7099840949354408
4.769999999999943,-3.7771404689646575,0.6736326584356651
4.7799999999999425,-3.9118670006517906,0.6358612537460185
4.789999999999942,-4.039039251400994,0.5967425837395006
4.799999999999942,-4.158387768148894,0.5563521912254907
4.809999999999942,-4.269658206393992,0.5147683135440018
4.819999999999942,-4.372611869102792,0.4720717314800618
4.8299999999999415,-4.467026215398805,0.4283456127890339
4.839999999999941,-4.552695337956612,0.3836753506350458
4.849999999999941,-4.629430408083621,0.3381483972554797
4.859999999999941,-4.697060087534717,0.29185409317464345
4.869999999999941,-4.755430906169646,0.2448834922992963
4.87999999999994,-4.804407604629505,0.19732918323759985
4.88999999999994,-4.843873441277025,0.1492851071913048
4.89999999999994,-4.873730462715286,0.10084637277853456
4.90999999999994,-4.893899737270993,0.0521090681513817
4.9199999999999395,-4.904321550901269,0.00317007077867177
4.929999999999939,-4.904955565057003,-0.045873144730340924
4.939999999999939,-4.895780936110935,-0.09492270038091095
4.949999999999939,-4.876796396034752,-0.1438805097420203
4.959999999999939,-4.848020294086348,-0.19264847370236782
4.9699999999999385,-4.8094905993458745,-0.2411286766432313
4.979999999999938,-4.761264864017228,-0.28922358263669
4.989999999999938,-4.70342014748989,-0.3368362312768623
4.999999999999938,-4.6360529012345175,-0.3838704327517612
5.009999999999938,-4.559278814684165,-0.43023096176410636
5.019999999999937,-4.473232622331344,-0.475823749910948
5.029999999999937,-4.378067872349154,-0.5205560761342615
5.039999999999937,-4.273956657122302,-0.564336754857753
5.049999999999937,-4.1610893061507515,-0.607076321428976
5.0599999999999365,-4.039674041864957,-0.6486872144904836
5.069999999999936,-3.9099365989668597,-0.6890839549091332
5.079999999999936,-3.772119807985033,-0.7281833208988018
5.089999999999936,-3.626483143805273,-0.7659045189786521
5.099999999999936,-3.4733022400095424,-0.8021693504167048
5.1099999999999355,-3.3128683699262016,-0.8369023728168002
5.119999999999935,-3.1454878953628413,-0.8700310565160623
5.129999999999935,-2.9714816840596288,-0.9014859354696907
5.139999999999935,-2.7911844969656907,-0.931200752310287
5.149999999999935,-2.6049443465036335,-0.9591125972799439
5.159999999999934,-2.413121827047645,-0.9851620407449803
5.169999999999934,-2.216089418898649,-1.0092932590154566
5.179999999999934,-2.0142307670955577,-1.0314541532044432
5.189999999999934,-1.807939936454669,-1.0515964608753987
5.199999999999934,-1.5976206442795893,-1.0696758602399454
5.209999999999933,-1.3836854722316,-1.0856520666827414
5.219999999999933,-1.1665550588950517,-1.0994889214050574
5.229999999999933,-0.9466572746140403,-1.1111544719940079
5.239999999999933,-0.7244263802152386,-1.1206210447401483
5.2499999999999325,-0.500302171267209,-1.1278653085423007
5.259999999999932,-0.27472910955874885,-1.132868330254973
5.269999999999932,-0.048155443507754275,-1.1356156213505604
5.279999999999932,0.17896768076235778,-1.136097175785638
5.289999999999932,0.40618711591948536,-1.1343074989780144
5.299999999999931,0.6330486157150883,-1.1302456278188195
5.309999999999931,0.8590977412788522,-1.1239151416616686
5.319999999999931,1.0838807696111858,-1.11532416424888
5.329999999999931,1.3069456024609618,-1.1044853565527681
5.339999999999931,1.5278426737715154,-1.0914159005281585
5.34999999999993,1.7461258538771471,-1.0761374737904434
5.35999999999993,1.961353348635236,-1.058676215251672
5.36999999999993,2.1730885916855702,-1.0390626817653197
5.37999999999993,2.380901128038634,-1.017331795848464
5.3899999999999295,2.584367487208327,-0.9935227845680776
5.399999999999929,2.7830720441219423,-0.9676791096959944
5.409999999999929,2.976607866061141,-0.9398483892547749
5.419999999999929,3.1645775439120962,-0.9100823105941634
5.429999999999929,3.3465940060309287,-0.8784365351550425
5.4399999999999284,3.5222813130619373,-0.8449705950947333
5.449999999999928,3.691275432080884,-0.8097477819641139
5.459999999999928,3.853224988473707,-0.772835027643305
5.469999999999928,4.007791994002368,-0.734302777758568
5.479999999999928,4.154652549554081,-0.6942248578185444
5.489999999999927,4.29349752111779,-0.6526783323230035
5.499999999999927,4.424033187582391,-0.6097433571118256
5.509999999999927,4.5459818590047565,-0.5655030252360017
5.519999999999927,4.659082464051957,-0.5200432066459542
5.5299999999999265,4.7630911053811475,-0.4734523820054346
5.539999999999926,4.857781581782234,-0.42582147095162315
5.549999999999926,4.942945875972558,-0.3772436551338008
5.559999999999926,5.018394606999318,-0.3278141963740752
5.569999999999926,5.083957446274133,-0.27763025030408206
5.5799999999999255,5.139483496334949,-0.22679067584134072
5.589999999999925,5.184841631503217,-0.1753958408779912
5.599999999999925,5.219920799678816,-0.12354742456295903
5.609999999999925,5.244630284591407,-0.07134821656617088
5.619999999999925,5.258899927904642,-0.018901913720256805
5.629999999999924,5.262680310648693,0.03368708555878961
5.639999999999924,5.255942893536935,0.08631388866527653
5.649999999999924,5.23868011580388,0.1388733176006459
5.659999999999924,5.21090545228375,0.1912601187586847
5.6699999999999235,5.172653428532014,0.24336917328152222
5.679999999999923,5.12397959387571,0.29509570756684234
5.689999999999923,5.0649604523623415,0.34633550350559944
5.699999999999923,4.995693351661221,0.3969851080292229
5.709999999999923,4.916296330055377,0.4469420415458351
5.7199999999999225,4.826907921746209,0.49610500484638886
5.729999999999922,4.727686920776931,0.5443740840638509
5.739999999999922,4.618812103964161,0.5916509532716202
5.749999999999922,4.500481913309837,0.6378390743112619
5.759999999999922,4.372914098447585,0.6828438934443603
5.769999999999921,4.236345319758713,0.7265730344288361
5.779999999999921,4.0910307128729455,0.7689364876264233
5.789999999999921,3.9372434153476608,0.8098467947551528
5.799999999999921,3.77527405639663,0.8492192289086293
5.809999999999921,3.6054302106149043,0.8869719694725956
5.81999999999992,3.428035816720385,0.9230262715787446
5.82999999999992,3.2434305624046362,0.9573066297459485
5.83999999999992,3.0519692364554465,0.9897409353699949
5.84999999999992,2.8540210493814477,1.0202606277345494
5.8599999999999195,2.649968923834538,1.0488008382283638
5.869999999999919,2.4402087561888655,1.0753005274667091
